1	4 
2	19 
3	19 
4	19 
5	16 
6	15 
7	1 
8	15 
9	2 
10	17 
11	8 
12	3 
13	9 
14	6 
15	2 
16	28 
17	28 
18	6 
19	16 
20	8 
21	14 
22	4 
23	22 
24	15 
25	13 
26	26 
27	12 
28	25 
29	11 
30	22 
31	14 
32	28 
33	2 
34	18 
35	15 
36	24 
37	12 
38	24 
39	27 
40	16 
41	26 
42	26 
43	12 
44	19 
45	23 
46	9 
47	14 
48	16 
49	23 
50	19 
51	8 
52	26 
53	27 
54	27 
55	7 
56	24 
57	3 
58	22 
59	22 
60	20 
61	4 
62	18 
63	26 
64	26 
65	12 
66	11 
67	21 
68	10 
69	28 
70	6 
71	5 
72	18 
73	10 
74	28 
75	6 
76	23 
77	25 
78	12 
79	5 
80	12 
81	5 
82	5 
83	23 
84	28 
85	19 
86	7 
87	7 
88	23 
89	20 
90	26 
91	6 
92	7 
93	18 
94	11 
95	11 
96	6 
97	10 
98	26 
99	13 
100	25 
101	25 
102	12 
103	25 
104	22 
105	28 
106	24 
107	10 
108	16 
109	27 
110	21 
111	12 
112	23 
113	27 
114	1 
115	6 
116	18 
117	8 
118	12 
119	11 
120	13 
121	27 
122	12 
123	12 
124	27 
125	19 
126	18 
127	20 
128	19 
129	14 
130	5 
131	1 
132	10 
133	28 
134	2 
135	12 
136	27 
137	21 
138	26 
139	27 
140	5 
141	10 
142	5 
143	12 
144	25 
145	21 
146	13 
147	1 
148	21 
149	27 
150	21 
151	8 
152	13 
153	22 
154	26 
155	8 
156	10 
157	5 
158	25 
159	15 
160	18 
161	9 
162	19 
163	25 
164	14 
165	2 
166	21 
167	3 
168	25 
169	22 
170	17 
171	21 
172	16 
173	24 
174	15 
175	16 
176	27 
177	27 
178	20 
179	12 
180	23 
181	3 
182	25 
183	12 
184	20 
185	18 
186	9 
187	15 
188	1 
189	19 
190	21 
191	14 
192	13 
193	14 
194	19 
195	6 
196	10 
197	26 
198	28 
199	14 
200	19 
201	27 
202	15 
203	22 
204	21 
205	7 
206	27 
207	28 
208	27 
209	21 
210	26 
211	10 
212	22 
213	14 
214	23 
215	4 
216	14 
217	12 
218	20 
219	17 
220	18 
221	17 
222	9 
223	27 
224	8 
225	7 
226	7 
227	27 
228	4 
229	8 
230	13 
231	17 
232	26 
233	9 
234	2 
235	11 
236	5 
237	24 
238	17 
239	15 
240	6 
241	24 
242	16 
243	21 
244	11 
245	28 
246	4 
247	12 
248	16 
249	18 
250	20 
251	25 
252	12 
253	9 
254	3 
255	10 
256	27 
257	2 
258	12 
259	22 
260	17 
261	14 
262	6 
263	25 
264	25 
265	28 
266	8 
267	17 
268	2 
269	22 
270	24 
271	1 
272	1 
273	15 
274	12 
275	28 
276	18 
277	22 
278	14 
279	2 
280	7 
281	25 
282	3 
283	14 
284	15 
285	28 
286	9 
287	24 
288	24 
289	4 
290	6 
291	7 
292	2 
293	6 
294	26 
295	25 
296	18 
297	7 
298	19 
299	18 
300	6 
301	9 
302	18 
303	25 
304	23 
305	7 
306	3 
307	11 
308	3 
309	6 
310	27 
311	12 
312	12 
313	4 
314	1 
315	14 
316	4 
317	7 
318	21 
319	26 
320	3 
321	6 
322	13 
323	1 
324	6 
325	7 
326	7 
327	7 
328	9 
329	24 
330	18 
331	19 
332	3 
333	18 
334	7 
335	13 
336	19 
337	6 
338	11 
339	13 
340	22 
341	3 
342	2 
343	23 
344	21 
345	21 
346	26 
347	21 
348	6 
349	16 
350	2 
351	27 
352	11 
353	13 
354	9 
355	6 
356	27 
357	3 
358	19 
359	14 
360	17 
361	19 
362	12 
363	8 
364	10 
365	6 
366	9 
367	6 
368	14 
369	19 
370	28 
371	4 
372	8 
373	19 
374	5 
375	17 
376	21 
377	5 
378	7 
379	21 
380	11 
381	3 
382	18 
383	8 
384	24 
385	5 
386	9 
387	13 
388	25 
389	18 
390	14 
391	6 
392	5 
393	27 
394	22 
395	26 
396	20 
397	24 
398	5 
399	10 
400	1 
401	19 
402	16 
403	28 
404	3 
405	14 
406	26 
407	18 
408	12 
409	23 
410	13 
411	4 
412	25 
413	15 
414	27 
415	6 
416	3 
417	23 
418	17 
419	18 
420	10 
421	22 
422	28 
423	11 
424	17 
425	20 
426	7 
427	19 
428	25 
429	26 
430	18 
431	25 
432	26 
433	14 
434	18 
435	23 
436	26 
437	6 
438	7 
439	26 
440	13 
441	14 
442	22 
443	4 
444	7 
445	15 
446	7 
447	17 
448	28 
449	13 
450	21 
451	13 
452	7 
453	26 
454	14 
455	23 
456	16 
457	21 
458	3 
459	22 
460	7 
461	21 
462	5 
463	20 
464	24 
465	8 
466	9 
467	20 
468	20 
469	14 
470	1 
471	7 
472	10 
473	6 
474	19 
475	4 
476	18 
477	22 
478	17 
479	26 
480	6 
481	13 
482	3 
483	28 
484	7 
485	18 
486	17 
487	18 
488	15 
489	15 
