1	19 
2	29 
3	215 
4	19 
5	73 
6	239 
7	301 
8	214 
9	243 
10	231 
11	79 
12	103 
13	23 
14	157 
15	162 
16	44 
17	296 
18	46 
19	31 
20	234 
21	163 
22	300 
23	216 
24	47 
25	192 
26	148 
27	123 
28	115 
29	34 
30	200 
31	53 
32	149 
33	88 
34	12 
35	172 
36	275 
37	134 
38	227 
39	160 
40	33 
41	283 
42	194 
43	53 
44	160 
45	27 
46	208 
47	2 
48	277 
49	139 
50	110 
51	7 
52	183 
53	199 
54	32 
55	197 
56	211 
57	300 
58	155 
59	254 
60	188 
61	237 
62	265 
63	210 
64	240 
65	279 
66	254 
67	111 
68	83 
69	224 
70	207 
71	24 
72	225 
73	127 
74	42 
75	214 
76	7 
77	56 
78	127 
79	303 
80	253 
81	150 
82	160 
83	99 
84	144 
85	109 
86	258 
87	152 
88	66 
89	121 
90	115 
91	106 
92	202 
93	31 
94	220 
95	42 
96	110 
97	70 
98	60 
99	262 
100	260 
101	282 
102	276 
103	131 
104	102 
105	255 
106	268 
107	237 
108	12 
109	56 
110	299 
111	120 
112	6 
113	242 
114	244 
115	182 
116	266 
117	58 
118	296 
119	298 
120	155 
121	144 
122	179 
123	166 
124	296 
125	250 
126	132 
127	20 
128	46 
129	107 
130	192 
131	114 
132	207 
133	161 
134	243 
135	263 
136	172 
137	23 
138	222 
139	233 
140	148 
141	186 
142	91 
143	56 
144	166 
145	46 
146	168 
147	290 
148	165 
149	250 
150	101 
151	159 
152	47 
153	31 
154	207 
155	260 
156	189 
157	252 
158	244 
159	303 
160	125 
161	162 
162	95 
163	263 
164	203 
165	13 
166	160 
167	62 
168	58 
169	237 
170	159 
171	87 
172	233 
173	133 
174	217 
175	6 
176	26 
177	33 
178	142 
179	55 
180	67 
181	264 
182	50 
183	53 
184	7 
185	47 
186	138 
187	197 
188	46 
189	39 
190	82 
191	134 
192	36 
193	111 
194	261 
195	138 
196	13 
197	51 
198	276 
199	188 
200	182 
201	180 
202	108 
203	9 
204	64 
205	212 
206	130 
207	53 
208	180 
209	204 
210	111 
211	28 
212	172 
213	169 
214	144 
215	294 
216	147 
217	242 
218	69 
219	96 
220	137 
221	279 
222	139 
223	123 
224	230 
225	183 
226	36 
227	76 
228	73 
229	124 
230	4 
231	240 
232	126 
233	151 
234	23 
235	234 
236	221 
237	139 
238	257 
239	57 
240	300 
241	48 
242	13 
243	299 
244	179 
245	75 
246	290 
247	22 
248	276 
249	270 
250	258 
251	71 
252	79 
253	185 
254	49 
255	100 
256	221 
257	36 
258	199 
259	283 
260	204 
261	284 
262	109 
263	204 
264	243 
265	286 
266	105 
267	295 
268	134 
269	74 
270	301 
271	40 
272	60 
273	286 
274	127 
275	43 
276	231 
277	122 
278	4 
279	143 
280	251 
281	33 
282	89 
283	125 
284	275 
285	153 
286	271 
287	261 
288	209 
289	104 
290	239 
291	111 
292	253 
293	116 
294	104 
295	61 
296	45 
297	236 
298	200 
299	275 
300	215 
301	208 
302	240 
303	125 
304	124 
305	23 
306	253 
307	221 
308	28 
309	240 
310	31 
311	27 
312	266 
313	288 
314	175 
315	192 
316	162 
317	113 
318	205 
319	145 
320	251 
321	175 
322	234 
323	101 
324	186 
325	262 
326	198 
327	43 
328	2 
329	294 
330	152 
331	285 
332	1 
333	232 
334	178 
335	116 
336	279 
337	191 
338	32 
339	23 
340	30 
341	294 
342	28 
343	125 
344	59 
345	151 
346	221 
347	102 
348	6 
349	303 
350	113 
351	293 
352	149 
353	119 
354	244 
355	283 
356	140 
357	283 
358	201 
359	98 
360	169 
361	247 
362	195 
363	14 
364	247 
365	88 
366	134 
367	20 
368	120 
369	61 
370	160 
371	46 
372	240 
373	55 
374	165 
375	174 
376	141 
377	61 
378	117 
379	189 
380	145 
381	199 
382	65 
383	236 
384	191 
385	124 
386	125 
387	162 
388	248 
389	50 
390	106 
391	200 
392	22 
393	89 
394	288 
395	85 
396	266 
397	233 
398	203 
399	217 
400	27 
401	148 
402	256 
403	261 
404	186 
405	141 
406	293 
407	15 
408	117 
409	150 
410	30 
411	158 
412	117 
413	73 
414	56 
415	230 
416	63 
417	198 
418	36 
419	64 
420	113 
421	86 
422	245 
423	28 
424	129 
425	250 
426	91 
427	4 
428	253 
429	116 
430	25 
431	124 
432	2 
433	218 
434	151 
435	3 
436	80 
437	36 
438	39 
439	206 
440	56 
441	14 
442	74 
443	30 
444	101 
445	174 
446	134 
447	67 
448	101 
449	165 
450	73 
451	98 
452	271 
453	135 
454	105 
455	106 
456	162 
457	285 
458	96 
459	59 
460	16 
461	284 
462	196 
463	21 
464	288 
465	25 
466	166 
467	187 
468	85 
469	248 
470	121 
471	168 
472	134 
473	182 
474	263 
475	107 
476	110 
477	106 
478	145 
479	152 
480	149 
481	115 
482	127 
483	197 
484	65 
485	302 
486	110 
487	271 
488	250 
489	219 
490	192 
491	141 
492	165 
493	66 
494	16 
495	71 
496	65 
497	186 
498	17 
499	84 
500	133 
501	67 
502	65 
503	283 
504	287 
505	54 
506	102 
507	209 
508	72 
509	170 
510	281 
511	140 
512	41 
513	4 
514	35 
515	107 
516	221 
517	10 
518	213 
519	240 
520	240 
521	60 
522	39 
523	17 
524	149 
525	117 
526	118 
527	215 
528	49 
529	170 
530	34 
531	266 
532	19 
533	202 
534	240 
535	234 
536	290 
537	20 
538	10 
539	172 
540	121 
541	146 
542	9 
543	163 
544	226 
545	110 
546	33 
547	72 
548	209 
549	242 
550	1 
551	50 
552	253 
553	41 
554	202 
555	66 
556	225 
557	155 
558	205 
559	146 
560	96 
561	292 
562	27 
563	252 
564	283 
565	142 
566	285 
567	286 
568	141 
569	208 
570	104 
571	129 
572	71 
573	45 
574	282 
575	85 
576	45 
577	25 
578	39 
579	234 
580	172 
581	194 
582	243 
583	252 
584	171 
585	183 
586	83 
587	192 
588	287 
589	231 
590	251 
591	101 
592	103 
593	2 
594	30 
595	288 
596	120 
597	176 
598	56 
599	146 
600	117 
601	87 
602	20 
603	273 
604	215 
605	74 
606	187 
607	3 
608	57 
609	165 
610	108 
611	225 
612	235 
613	56 
614	45 
615	277 
616	130 
617	261 
618	209 
619	178 
620	114 
621	55 
622	42 
623	275 
624	196 
625	253 
626	275 
627	61 
628	127 
629	56 
630	218 
631	242 
632	198 
633	276 
634	90 
635	153 
636	276 
637	137 
638	165 
639	70 
640	111 
641	89 
642	217 
643	274 
644	284 
645	50 
646	33 
647	140 
648	295 
649	51 
650	92 
651	28 
652	188 
653	203 
654	155 
655	214 
656	173 
657	15 
658	200 
659	228 
660	251 
661	188 
662	189 
663	188 
664	218 
665	51 
666	135 
667	3 
668	255 
669	166 
670	144 
671	99 
672	212 
673	212 
674	121 
675	5 
676	234 
677	14 
678	228 
679	116 
680	11 
681	212 
682	235 
683	39 
684	165 
685	229 
686	122 
687	81 
688	209 
689	21 
690	281 
691	106 
692	117 
693	104 
694	251 
695	169 
696	76 
697	216 
698	205 
699	114 
700	166 
701	238 
702	64 
703	96 
704	262 
705	259 
706	301 
707	45 
708	197 
709	123 
710	229 
711	144 
712	104 
713	272 
714	45 
715	127 
716	168 
717	167 
718	279 
719	183 
720	19 
721	144 
722	31 
723	161 
724	273 
725	117 
726	235 
727	19 
728	209 
729	203 
730	283 
731	42 
732	258 
733	276 
734	209 
735	235 
736	252 
737	301 
738	257 
739	27 
740	56 
741	91 
742	194 
743	276 
744	156 
745	246 
746	101 
747	114 
748	191 
749	92 
750	92 
751	91 
752	64 
753	177 
754	80 
755	283 
756	212 
757	40 
758	158 
759	167 
760	244 
761	36 
762	266 
763	129 
764	24 
765	28 
766	235 
767	61 
768	140 
769	48 
770	166 
771	13 
772	197 
773	261 
774	3 
775	139 
776	280 
777	239 
778	241 
779	176 
780	193 
781	42 
782	231 
783	25 
784	56 
785	129 
786	169 
787	154 
788	93 
789	164 
790	172 
791	232 
792	102 
793	260 
794	142 
795	214 
796	294 
797	102 
798	92 
799	246 
800	270 
801	178 
802	174 
803	265 
804	200 
805	201 
806	43 
807	239 
808	92 
809	64 
810	34 
811	78 
812	200 
813	263 
814	300 
815	233 
816	54 
817	240 
818	266 
819	205 
820	43 
821	207 
822	299 
823	30 
824	76 
825	217 
826	223 
827	204 
828	151 
829	89 
830	285 
831	54 
832	212 
833	58 
834	160 
835	216 
836	228 
837	266 
838	279 
839	92 
840	139 
841	151 
842	234 
843	75 
844	183 
845	171 
846	134 
847	22 
848	29 
849	149 
850	238 
851	290 
852	181 
853	177 
854	113 
855	179 
856	23 
857	230 
858	174 
859	242 
860	202 
861	143 
862	183 
863	119 
864	172 
865	202 
866	129 
867	271 
868	86 
869	162 
870	183 
871	24 
872	93 
873	172 
874	219 
875	183 
876	256 
877	42 
878	209 
879	303 
880	290 
881	151 
882	84 
883	267 
884	284 
885	208 
886	202 
887	19 
888	212 
889	48 
890	225 
891	15 
892	146 
893	184 
894	135 
895	55 
896	272 
897	52 
898	209 
899	92 
900	302 
901	289 
902	77 
903	123 
904	205 
905	155 
906	244 
907	71 
908	266 
909	201 
910	45 
911	130 
912	282 
913	24 
914	287 
915	38 
916	238 
917	291 
918	18 
919	234 
920	34 
921	41 
922	106 
923	60 
924	285 
925	181 
926	65 
927	55 
928	297 
929	205 
930	197 
931	175 
932	129 
933	260 
934	22 
935	175 
936	293 
937	11 
938	179 
939	153 
940	220 
941	227 
942	133 
943	263 
944	122 
945	291 
946	89 
947	294 
948	156 
949	264 
950	91 
951	231 
952	158 
953	60 
954	48 
955	46 
956	231 
957	286 
958	74 
959	163 
960	228 
961	164 
962	148 
963	226 
964	142 
965	271 
966	124 
967	16 
968	228 
969	116 
970	55 
971	249 
972	25 
973	208 
974	185 
975	22 
976	109 
977	203 
978	180 
979	185 
980	159 
981	260 
982	23 
983	216 
984	2 
985	159 
986	166 
987	151 
988	48 
989	283 
990	127 
991	303 
992	136 
993	141 
994	271 
995	237 
996	220 
997	81 
998	290 
999	139 
1000	283 
1001	126 
1002	223 
1003	139 
1004	281 
1005	88 
1006	34 
1007	126 
1008	285 
1009	151 
1010	294 
1011	162 
1012	36 
1013	32 
1014	209 
1015	118 
1016	14 
1017	274 
1018	242 
1019	232 
1020	182 
1021	173 
1022	186 
1023	269 
1024	23 
1025	277 
1026	266 
1027	163 
1028	266 
1029	295 
1030	103 
1031	97 
1032	48 
1033	267 
1034	238 
1035	93 
1036	302 
1037	194 
1038	58 
1039	164 
1040	126 
1041	41 
1042	68 
1043	40 
1044	227 
1045	121 
1046	60 
1047	263 
1048	110 
1049	117 
1050	196 
1051	13 
1052	128 
1053	101 
1054	14 
1055	297 
1056	71 
1057	103 
1058	52 
1059	249 
1060	281 
1061	61 
1062	59 
1063	80 
1064	23 
1065	255 
1066	113 
1067	66 
1068	172 
1069	147 
1070	293 
1071	280 
1072	5 
1073	189 
1074	149 
1075	117 
1076	153 
1077	100 
1078	252 
1079	84 
1080	148 
1081	230 
1082	74 
1083	30 
1084	133 
1085	6 
1086	175 
1087	303 
1088	110 
1089	65 
1090	55 
1091	187 
1092	218 
1093	111 
1094	93 
1095	193 
1096	136 
1097	44 
1098	21 
1099	290 
1100	31 
1101	284 
1102	12 
1103	195 
1104	152 
1105	97 
1106	96 
1107	204 
1108	151 
1109	126 
1110	80 
1111	258 
1112	201 
1113	147 
1114	293 
1115	202 
1116	191 
1117	38 
1118	190 
1119	297 
1120	122 
1121	133 
1122	126 
1123	264 
1124	102 
1125	265 
1126	14 
1127	97 
1128	232 
1129	293 
1130	197 
1131	81 
1132	61 
1133	35 
1134	243 
1135	44 
1136	188 
1137	204 
1138	287 
1139	62 
1140	259 
1141	225 
1142	63 
1143	110 
1144	9 
1145	95 
1146	128 
1147	201 
1148	119 
1149	167 
1150	266 
1151	302 
1152	64 
1153	48 
1154	5 
1155	256 
1156	276 
1157	137 
1158	168 
1159	210 
1160	238 
1161	188 
1162	162 
1163	122 
1164	19 
1165	157 
1166	293 
1167	20 
1168	190 
1169	184 
1170	81 
1171	29 
1172	51 
1173	107 
1174	57 
1175	47 
1176	300 
1177	7 
1178	162 
